cik,ticker,year_old,year_new,filepath,n_added,n_removed,similarity,added_ratio
72333,JWN,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/72333_2016_2017.json,48,26,0.435,0.375
72333,JWN,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/72333_2017_2018.json,84,77,0.1067,0.6222
72333,JWN,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/72333_2018_2019.json,76,67,0.5139,0.5278
72333,JWN,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/72333_2019_2020.json,79,69,0.5294,0.513
72333,JWN,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/72333_2020_2021.json,125,87,0.1062,0.651
72333,JWN,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/72333_2021_2022.json,120,101,0.5556,0.5687
72333,JWN,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/72333_2022_2023.json,93,80,0.5784,0.4152
29989,OMC,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/29989_2015_2016.json,45,53,0.1574,0.5921
29989,OMC,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/29989_2016_2017.json,26,23,0.7168,0.3291
29989,OMC,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/29989_2017_2018.json,16,14,0.3384,0.1975
29989,OMC,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/29989_2018_2019.json,22,18,0.4431,0.2588
29989,OMC,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/29989_2019_2020.json,11,11,0.7783,0.1294
29989,OMC,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/29989_2020_2021.json,38,27,0.4717,0.3958
29989,OMC,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/29989_2021_2022.json,27,29,0.264,0.2872
29989,OMC,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/29989_2022_2023.json,46,37,0.3552,0.4466
1164727,NEM,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/1164727_2016_2017.json,121,148,0.2488,0.3079
1164727,NEM,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/1164727_2017_2018.json,89,105,0.1992,0.2361
1164727,NEM,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/1164727_2018_2019.json,244,84,0.1456,0.4552
1164727,NEM,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/1164727_2021_2022.json,261,250,0.3336,0.4394
1164727,NEM,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/1164727_2022_2023.json,180,132,0.2069,0.2804
1166928,XPO,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/1166928_2015_2016.json,71,77,0.3026,0.2784
1166928,XPO,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/1166928_2016_2017.json,65,87,0.2615,0.279
1166928,XPO,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/1166928_2017_2018.json,86,66,0.5882,0.3399
1166928,XPO,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/1166928_2018_2019.json,45,36,0.7161,0.1718
1166928,XPO,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/1166928_2019_2020.json,77,56,0.3261,0.2721
1166928,XPO,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/1166928_2020_2021.json,95,32,0.3405,0.2746
1166928,XPO,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/1166928_2021_2022.json,47,82,0.4561,0.1511
1166928,XPO,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/1166928_2022_2023.json,86,56,0.4644,0.2522
18349,SNV,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/18349_2015_2016.json,142,152,0.2564,0.4104
18349,SNV,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/18349_2016_2017.json,100,117,0.2441,0.303
18349,SNV,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/18349_2017_2018.json,96,105,0.3714,0.3
18349,SNV,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/18349_2018_2019.json,183,138,0.1428,0.5
18349,SNV,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/18349_2019_2020.json,125,131,0.3092,0.3492
18349,SNV,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/18349_2020_2021.json,134,142,0.1064,0.3829
18349,SNV,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/18349_2021_2022.json,132,155,0.0689,0.4037
18349,SNV,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/18349_2022_2023.json,152,107,0.4739,0.4086
93410,CVX,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/93410_2015_2016.json,37,29,0.3777,0.6491
93410,CVX,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/93410_2016_2017.json,30,14,0.6225,0.411
93410,CVX,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/93410_2017_2018.json,25,22,0.6352,0.3289
93410,CVX,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/93410_2018_2019.json,18,17,0.8252,0.2338
93410,CVX,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/93410_2019_2020.json,26,19,0.6887,0.3095
93410,CVX,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/93410_2020_2021.json,70,36,0.5767,0.5932
93410,CVX,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/93410_2021_2022.json,57,70,0.2168,0.5429
93410,CVX,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/93410_2022_2023.json,47,40,0.512,0.4196
1014473,VRSN,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/1014473_2015_2016.json,185,345,0.0565,0.5763
1014473,VRSN,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/1014473_2016_2017.json,164,151,0.474,0.491
1014473,VRSN,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/1014473_2017_2018.json,110,119,0.4291,0.3385
1014473,VRSN,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/1014473_2018_2019.json,122,105,0.1126,0.3567
1014473,VRSN,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/1014473_2019_2020.json,121,123,0.3283,0.3559
1014473,VRSN,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/1014473_2020_2021.json,209,281,0.0499,0.7799
1014473,VRSN,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/1014473_2021_2022.json,83,76,0.1206,0.3018
1014473,VRSN,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/1014473_2022_2023.json,90,96,0.0856,0.3346
766704,WELL,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/766704_2015_2016.json,25,22,0.7023,0.1202
766704,WELL,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/766704_2016_2017.json,51,33,0.7037,0.2267
766704,WELL,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/766704_2017_2018.json,115,93,0.2488,0.4656
766704,WELL,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/766704_2018_2019.json,37,38,0.2642,0.1504
766704,WELL,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/766704_2019_2020.json,168,89,0.2672,0.5169
766704,WELL,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/766704_2020_2021.json,140,85,0.555,0.3665
766704,WELL,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/766704_2021_2022.json,121,115,0.391,0.3119
766704,WELL,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/766704_2022_2023.json,105,126,0.1002,0.2877
16732,CPB,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/16732_2015_2016.json,68,52,0.2159,0.5397
16732,CPB,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/16732_2016_2017.json,46,46,0.625,0.3651
16732,CPB,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/16732_2017_2018.json,85,54,0.0433,0.5414
16732,CPB,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/16732_2018_2019.json,68,81,0.0624,0.4722
16732,CPB,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/16732_2019_2020.json,66,46,0.2584,0.4024
16732,CPB,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/16732_2020_2021.json,67,61,0.1005,0.3941
16732,CPB,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/16732_2021_2022.json,71,59,0.0915,0.3901
16732,CPB,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/16732_2022_2023.json,116,77,0.1849,0.5249
753308,NEE,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/753308_2015_2016.json,81,61,0.8402,0.2596
753308,NEE,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/753308_2016_2017.json,57,85,0.2308,0.2007
753308,NEE,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/753308_2017_2018.json,29,36,0.9149,0.1047
753308,NEE,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/753308_2018_2019.json,59,56,0.612,0.2107
753308,NEE,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/753308_2019_2020.json,28,39,0.8945,0.1041
753308,NEE,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/753308_2020_2021.json,42,32,0.8773,0.1505
753308,NEE,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/753308_2021_2022.json,48,50,0.727,0.1733
753308,NEE,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/753308_2022_2023.json,66,59,0.6832,0.2332
38777,BEN,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/38777_2015_2016.json,106,94,0.2867,0.4157
38777,BEN,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/38777_2016_2017.json,56,45,0.7589,0.2105
38777,BEN,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/38777_2017_2018.json,75,75,0.4845,0.282
38777,BEN,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/38777_2018_2019.json,191,171,0.0783,0.6678
38777,BEN,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/38777_2019_2020.json,132,111,0.4663,0.43
38777,BEN,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/38777_2020_2021.json,87,102,0.6832,0.2979
38777,BEN,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/38777_2021_2022.json,44,64,0.7218,0.1618
38777,BEN,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/38777_2022_2023.json,52,55,0.7756,0.1933
73309,NUE,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/73309_2015_2016.json,35,33,0.3327,0.2652
73309,NUE,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/73309_2016_2017.json,23,32,0.2099,0.187
73309,NUE,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/73309_2017_2018.json,39,43,0.3622,0.3277
73309,NUE,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/73309_2018_2019.json,43,43,0.1804,0.3613
73309,NUE,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/73309_2019_2020.json,48,48,0.4577,0.4034
73309,NUE,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/73309_2020_2021.json,68,53,0.45,0.5075
73309,NUE,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/73309_2021_2022.json,56,53,0.3213,0.4088
73309,NUE,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/73309_2022_2023.json,36,41,0.7179,0.2727
72741,ES,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/72741_2015_2016.json,63,80,0.1517,0.4961
72741,ES,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/72741_2016_2017.json,48,44,0.3717,0.3664
72741,ES,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/72741_2017_2018.json,57,57,0.4251,0.4351
72741,ES,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/72741_2018_2019.json,33,32,0.9104,0.2481
72741,ES,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/72741_2019_2020.json,58,50,0.3416,0.4113
72741,ES,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/72741_2020_2021.json,60,26,0.2864,0.3429
72741,ES,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/72741_2021_2022.json,66,81,0.141,0.4125
72741,ES,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/72741_2022_2023.json,64,40,0.5636,0.3478
784977,POR,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/784977_2015_2016.json,24,27,0.8628,0.16
784977,POR,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/784977_2016_2017.json,36,45,0.1539,0.2553
784977,POR,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/784977_2017_2018.json,21,23,0.3382,0.1522
784977,POR,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/784977_2018_2019.json,18,18,0.987,0.1304
784977,POR,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/784977_2019_2020.json,28,28,0.6337,0.2029
784977,POR,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/784977_2020_2021.json,37,29,0.1125,0.2534
784977,POR,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/784977_2021_2022.json,123,41,0.4131,0.5395
784977,POR,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/784977_2022_2023.json,101,110,0.1058,0.4612
40704,GIS,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/40704_2015_2016.json,28,22,0.0207,0.1931
40704,GIS,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/40704_2016_2017.json,21,22,0.0606,0.1458
40704,GIS,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/40704_2017_2018.json,53,31,0.1096,0.3193
40704,GIS,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/40704_2020_2021.json,19,38,0.014,0.1258
40704,GIS,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/40704_2021_2022.json,61,29,0.0117,0.3315
40704,GIS,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/40704_2022_2023.json,24,49,0.4287,0.1519
1032975,SRE,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/1032975_2015_2016.json,113,113,0.0983,0.3275
1032975,SRE,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/1032975_2016_2017.json,112,78,0.032,0.2955
1032975,SRE,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/1032975_2017_2018.json,124,117,0.4343,0.3212
1032975,SRE,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/1032975_2018_2019.json,106,83,0.6364,0.2592
1032975,SRE,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/1032975_2019_2020.json,106,73,0.7159,0.2398
1032975,SRE,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/1032975_2020_2021.json,111,160,0.0785,0.2701
1032975,SRE,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/1032975_2021_2022.json,131,111,0.1045,0.3047
1032975,SRE,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/1032975_2022_2023.json,149,171,0.2935,0.3661
1051512,CCI,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/1051512_2019_2020.json,80,93,0.7829,0.1956
1051512,CCI,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/1051512_2020_2021.json,85,200,0.155,0.2891
1051512,CCI,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/1051512_2021_2022.json,76,75,0.5237,0.2576
1051512,CCI,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/1051512_2022_2023.json,58,59,0.7617,0.1973
203527,VAR,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/203527_2015_2016.json,171,120,0.765,0.2767
203527,VAR,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/203527_2016_2017.json,361,407,0.1197,0.6322
203527,VAR,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/203527_2017_2018.json,182,196,0.6049,0.3268
203527,VAR,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/203527_2018_2019.json,240,212,0.3779,0.4096
203527,VAR,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/203527_2019_2020.json,169,108,0.5602,0.2507
922224,PPL,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/922224_2015_2016.json,97,234,0.3446,0.4429
922224,PPL,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/922224_2016_2017.json,50,51,0.2957,0.2294
922224,PPL,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/922224_2017_2018.json,43,37,0.4647,0.192
922224,PPL,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/922224_2018_2019.json,46,54,0.7085,0.213
922224,PPL,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/922224_2019_2020.json,57,64,0.2615,0.2727
922224,PPL,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/922224_2020_2021.json,52,41,0.5706,0.2364
922224,PPL,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/922224_2021_2022.json,55,86,0.3932,0.291
922224,PPL,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/922224_2022_2023.json,41,42,0.6309,0.2147
2969,APD,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/2969_2015_2016.json,50,72,0.1486,0.3521
2969,APD,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/2969_2016_2017.json,135,116,0.1328,0.8385
2969,APD,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/2969_2017_2018.json,83,83,0.5258,0.5155
2969,APD,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/2969_2018_2019.json,28,20,0.9177,0.1657
2969,APD,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/2969_2019_2020.json,74,58,0.4911,0.4
2969,APD,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/2969_2020_2021.json,43,52,0.514,0.2443
2969,APD,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/2969_2021_2022.json,34,25,0.094,0.1838
2969,APD,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/2969_2022_2023.json,44,37,0.6739,0.2292
62234,MMC,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/62234_2017_2018.json,14,5,0.8479,0.1197
62234,MMC,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/62234_2018_2019.json,18,13,0.8508,0.1475
62234,MMC,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/62234_2019_2020.json,19,10,0.9426,0.145
62234,MMC,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/62234_2022_2023.json,48,63,0.3668,0.2172
723531,PAYX,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/723531_2022_2023.json,41,45,0.3542,0.2384
74260,OKE,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/74260_2015_2016.json,31,29,0.8057,0.1574
74260,OKE,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/74260_2016_2017.json,23,23,0.9519,0.1168
74260,OKE,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/74260_2017_2018.json,24,36,0.9604,0.1297
74260,OKE,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/74260_2018_2019.json,48,30,0.7448,0.2365
74260,OKE,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/74260_2019_2020.json,19,19,0.8065,0.0936
74260,OKE,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/74260_2020_2021.json,211,186,0.047,0.9254
74260,OKE,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/74260_2021_2022.json,96,95,0.4146,0.4192
74260,OKE,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/74260_2022_2023.json,46,52,0.6331,0.2063
84129,RAD,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/84129_2015_2016.json,128,64,0.3518,0.5818
84129,RAD,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/84129_2016_2017.json,86,74,0.4854,0.3707
84129,RAD,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/84129_2017_2018.json,54,53,0.5981,0.2328
84129,RAD,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/84129_2018_2019.json,107,104,0.3178,0.4534
723125,MU,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/723125_2015_2016.json,122,83,0.2046,0.4502
723125,MU,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/723125_2016_2017.json,190,179,0.1144,0.6738
723125,MU,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/723125_2017_2018.json,147,117,0.1151,0.4712
723125,MU,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/723125_2018_2019.json,193,96,0.1441,0.4719
723125,MU,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/723125_2019_2020.json,195,197,0.0231,0.4803
723125,MU,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/723125_2020_2021.json,180,137,0.0264,0.4
723125,MU,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/723125_2021_2022.json,159,246,0.0133,0.4404
723125,MU,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/723125_2022_2023.json,117,98,0.1363,0.3079
318154,AMGN,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/318154_2015_2016.json,202,239,0.0613,0.6312
318154,AMGN,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/318154_2016_2017.json,213,171,0.5035,0.5884
318154,AMGN,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/318154_2017_2018.json,183,129,0.3484,0.4399
318154,AMGN,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/318154_2018_2019.json,225,174,0.5305,0.4808
318154,AMGN,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/318154_2019_2020.json,293,238,0.5545,0.5602
318154,AMGN,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/318154_2020_2021.json,339,204,0.2268,0.506
318154,AMGN,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/318154_2021_2022.json,260,264,0.5144,0.3875
318154,AMGN,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/318154_2022_2023.json,230,248,0.5635,0.3538
891482,IAC,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/891482_2015_2016.json,86,81,0.3,0.3258
891482,IAC,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/891482_2016_2017.json,74,68,0.4374,0.2741
891482,IAC,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/891482_2017_2018.json,119,80,0.1464,0.3851
891482,IAC,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/891482_2018_2019.json,144,115,0.3817,0.426
891482,IAC,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/891482_2019_2020.json,116,49,0.3684,0.2864
891482,IAC,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/891482_2020_2021.json,1581,174,0.0077,0.8701
827054,MCHP,2015,2016,/Users/timtonnaer/risk_project/outputs/diffs/827054_2015_2016.json,93,76,0.3144,0.2635
827054,MCHP,2016,2017,/Users/timtonnaer/risk_project/outputs/diffs/827054_2016_2017.json,118,97,0.1623,0.3155
827054,MCHP,2017,2018,/Users/timtonnaer/risk_project/outputs/diffs/827054_2017_2018.json,120,97,0.3629,0.3023
827054,MCHP,2018,2019,/Users/timtonnaer/risk_project/outputs/diffs/827054_2018_2019.json,155,98,0.1805,0.3414
827054,MCHP,2019,2020,/Users/timtonnaer/risk_project/outputs/diffs/827054_2019_2020.json,168,131,0.3405,0.3429
827054,MCHP,2020,2021,/Users/timtonnaer/risk_project/outputs/diffs/827054_2020_2021.json,352,359,0.0444,0.7288
827054,MCHP,2021,2022,/Users/timtonnaer/risk_project/outputs/diffs/827054_2021_2022.json,168,126,0.1678,0.32
827054,MCHP,2022,2023,/Users/timtonnaer/risk_project/outputs/diffs/827054_2022_2023.json,216,156,0.1566,0.3711
