ticker,cik,year_new,filing_date,risk_update_intensity,vagueness_ratio,risk_financing,risk_regulatory,beta,car_d-3,car_d-2,car_d-1,car_d+0,car_d+1,car_d+2,car_d+3
SBUX,829224,2018,2018-11-16,8,0.4615384615384615,1,3,0.5690762490944296,-0.007902717658144855,-0.005535064934901716,-0.004238039752201459,0.0013473632551149022,0.005896021841786036,0.004142883965965634,-0.006715550545470754
SBUX,829224,2019,2019-11-15,9,0.3333333333333333,0,9,0.8498870921973278,0.014490092239596627,0.021333493701319903,0.025425468553114918,0.0170871806747048,0.014394210796853373,0.009775077257157823,0.011264256236040085
SBUX,829224,2020,2020-11-12,0,,0,0,1.1132944168010654,0.045898869439198096,0.03081472999123372,0.03383137185319698,0.02875368442554071,0.03570341730488157,0.04524879952993466,0.05538066896068411
SBUX,829224,2021,2021-11-19,3,0.5,0,4,0.8690586427685894,0.00012168986310019843,0.006976389840949728,0.01053256172864474,-0.005343505655866257,0.006521249647468594,0.026295618140542938,0.027346805149356147
SBUX,829224,2022,2022-11-18,0,,0,0,1.0364291211211858,-0.00897161471923803,-0.009319091368829127,-0.008712915372518684,-0.005580356085361933,0.0003157958813909817,-0.014924546952325724,-0.012620119332071985
SBUX,829224,2023,2023-11-17,6,0.5714285714285714,0,3,1.0077357002622596,-0.0029866869645201223,-0.0010498447718640027,0.011087125069910104,-0.007731677060994644,-0.026999000718766347,-0.030014013788117026,-0.03668951713011506
HPQ,47217,2016,2016-12-15,6,0.5,1,4,1.5879248053094708,0.014659982405859782,0.004063574611296953,0.005250626172004405,-0.0076660451710103255,-0.036296837463221,-0.035784149147103386,-0.04608730219955155
HPQ,47217,2017,2017-12-15,3,0.8,0,0,1.3368153252273534,-0.010053636319150166,-0.01754789912727918,-0.01755171461191575,-0.020076778979979452,-0.011986991327119872,-0.0018961599699503836,-0.00046651370863298063
HPQ,47217,2018,2018-12-13,0,0.5,0,1,1.3809682452575398,8.791002126255749e-05,-0.015758172628165902,-0.01765579559718847,-0.026471283973446072,-0.015682963860820253,-0.013910297971649391,-0.01441505606070527
HPQ,47217,2019,2019-12-12,1,0.75,0,0,1.0850806804336646,0.0022817744265395037,-0.0007299528305100564,-0.009324017305529689,0.0009003902163107532,-0.002229850372692347,-0.0007355694360310474,-0.007824051978859652
HPQ,47217,2020,2020-12-10,9,0.375,1,11,1.049067852956613,-0.005001839334530636,-0.0090956312109249,-0.014127274934546684,-0.018786448328533233,-0.02004158178585603,-0.013314911372427865,-0.006525500354840326
HPQ,47217,2021,2021-12-09,0,,0,0,1.3094118978169202,-0.03291387011709068,-0.045598241535341755,-0.0677319035950099,-0.06982325305939452,-0.07108687418951305,-0.09068309789280889,-0.0724955301214478
HPQ,47217,2022,2022-12-06,11,0.2307692307692307,1,5,1.3152843896233197,-0.0045409040955782754,-0.009392427835561663,0.003443041278595108,-0.0071346017331621655,-0.01980012211593332,-0.0043828414690324745,-0.0022880016176800595
HPQ,47217,2023,2023-12-18,6,0.5555555555555556,2,3,0.7556842011674152,-0.014499117521499197,0.006523201817622379,0.003255393708678657,-0.016163558033609967,-0.020940672371398975,-0.025548068288305963,-0.02188358869858326
MET,1099219,2016,2016-02-25,1,0.5,0,0,1.1370873406257083,-0.01261544270054941,-0.01826472833481159,-0.019170501099235633,-0.008331901982004609,0.009436894007699665,0.00401134141310831,0.03321962834083129
MET,1099219,2017,2017-03-01,0,,0,0,1.0065044099251301,-0.02197741234547929,-0.022292874004292904,-0.023340133372383807,-0.0022985566764560823,-0.013504408776562822,0.010201965699454875,-0.003925750868563213
MET,1099219,2018,2018-03-01,7,0.4,2,7,1.0446940309927362,-0.00788509101132911,-0.000834197541679042,-0.010242149611075946,-0.00805518580015905,-0.018343824545581137,-0.008489725780939305,0.0027106879830700835
MET,1099219,2019,2019-02-22,3,0.5384615384615384,0,11,0.9864349473878311,-0.005137724593246755,-0.0004287861894361044,-0.0035233411173054745,-0.01039458845926176,-0.00025182384491023724,-0.012397733195556006,-0.00519852600603005
MET,1099219,2020,2020-02-21,7,0.6363636363636364,0,9,1.4024857838472913,-0.005816306350438782,-0.01378751893922182,-0.0006101846723213893,-0.006900990048478172,0.0015942197322738778,0.006546151982718722,0.00030482407233694067
MET,1099219,2021,2021-02-19,6,0.6,1,4,1.159552109250749,0.005903372589241208,-0.0035964416961224172,-0.0050465954861536174,0.009928980138799962,0.04404221535518531,0.043848956729797384,0.06633153257003503
MET,1099219,2022,2022-02-18,4,0.625,0,2,0.8545454902260436,0.00425572368781026,0.0022150479933942383,-0.00489973602312122,-0.0027520477741421355,-0.002852704874878935,-0.0018212708224695931,-0.04367540162520145
MET,1099219,2023,2023-02-23,6,1.0,1,2,0.7142285089881478,0.00234493001179613,-0.004299999584899437,-0.007256365085009739,-0.015402274357357113,0.008990385088896363,0.005063244634426687,0.005490195068514048
IBM,51143,2021,2021-02-23,0,,0,0,0.7432664406394204,0.01214802451815452,-0.003370018259603324,0.020434144833348464,0.021064627416792138,0.0342968181769919,0.048987009902510176,0.023859227639753323
MSFT,789019,2016,2016-07-28,5,0.6,0,3,1.1252255251355987,0.007306927122990872,0.006950904167660345,-0.0007635999134080491,-0.0013601364002467121,0.004972486285359857,0.0066747104357286905,0.015599403608530314
MSFT,789019,2021,2021-07-29,0,,0,0,1.0678507105860728,-0.004438403566768518,-0.007317955941609916,-0.01214292244635205,-0.016557957372399006,-0.016634543467522085,-0.01604646275324297,-0.015766093927398004
MSFT,789019,2022,2022-07-28,6,0.6,0,0,1.2179747444247273,-0.008622923766076799,-0.021301692766248468,0.014391686604479117,0.02746036270865277,0.026461859512779035,0.019035787138109456,0.013623256723712285
MRK,310158,2016,2016-02-26,6,0.375,0,2,0.8850135242613443,0.005541342557519571,0.0011829385566131017,-0.00025023268532660143,-0.007921773392689978,-0.011559470574215294,-0.001078395451763867,0.003585955931579848
MRK,310158,2017,2017-02-28,3,0.75,0,2,0.9383299007568413,0.009620020777479714,0.014095851219830882,0.007727961965512729,0.012582459912021516,0.005392821356197321,0.010058720032882511,0.0169300155042598
MRK,310158,2018,2018-02-27,2,0.6,0,1,0.6238860063870754,0.0016740125959680999,-0.000528017082274007,0.016365390371228496,0.0017382989267787086,0.0009301485246333424,-0.00048672560709601964,0.009584459394765944
MRK,310158,2019,2019-02-27,3,0.5714285714285714,1,2,0.7020571136854249,0.0055982152130473,-0.0018888593201140504,0.0019336309778417455,-0.0016122908944596233,0.0069801477073799,0.005438065654737029,0.003275490387077203
MRK,310158,2020,2020-02-26,7,0.6363636363636364,3,5,0.6330920483628062,0.005154299270952221,0.013770263936483656,0.020173246363554442,0.020252739174000493,0.023708244169775544,0.010430408576902972,0.04851622786921714
MRK,310158,2021,2021-02-25,0,,0,0,0.5680600166281943,0.015518879015363876,0.012738504051649537,0.008418934078752511,0.02590181515618045,0.002979946075100798,-0.01269668814172812,0.0006158811231766221
MRK,310158,2022,2022-02-25,5,0.625,0,3,0.16346817285265522,-0.003977175910593067,-0.002784229518873973,-0.03645002897545587,-0.0021540127278949564,0.0009989123226036138,7.6077234678149225e-06,0.0011115470547649244
MRK,310158,2023,2023-02-24,6,0.7272727272727273,0,2,0.23251246175989013,-0.0014730320225317226,-0.0026274364109972644,0.007219455935016515,0.0011312430937432047,-0.006585865319285745,-0.036637452670546064,-0.03416448525660037
MCD,63754,2016,2016-01-28,0,,0,0,0.7914593109315676,0.017072531756668795,0.01191182165145594,0.021032082210047022,0.026659615245013348,0.015791194205082924,0.019893527088726673,0.02756265607770529
MCD,63754,2017,2017-01-25,1,1.0,0,0,0.502539924448947,-0.001216362810650264,-0.0074986392003066685,-0.01447606665208943,-0.012472239746310856,-0.011204974417717398,-0.002410068663046364,0.0023886999992670235
MCD,63754,2018,2018-01-25,5,0.7857142857142857,12,1,0.5082315069668129,-0.003909577633369666,-0.0024022940661560725,-0.006412002668391431,-0.009627253452933365,0.00011459439012988758,-0.0002441181607140252,-0.02538532313719983
MCD,63754,2019,2019-01-25,14,0.3125,5,0,0.4079682241358635,0.014971039410388784,0.020913666170964712,0.024897131832716107,0.0012571004264125205,-2.4672855407001197e-05,-0.009195868986783963,-0.01900577974183624
MCD,63754,2020,2020-01-28,11,0.4117647058823529,0,2,0.5804130296840669,0.009533764523672415,0.005197471607317311,0.005584551738135237,0.005770638424109099,0.0264440950918991,0.03369472442273388,0.0338811356160926
MCD,63754,2021,2021-01-28,10,0.5,2,5,0.4957599939456549,-0.0013047112081096433,0.009793876591365748,-0.016751128861373643,-0.022133308748029185,-0.008368125357661644,-0.016400991196033783,-0.014461577693997783
MCD,63754,2022,2022-01-27,0,0.0,0,0,0.5234394421335604,-0.0068639740874117255,-0.012724009615489541,-0.014980242040312834,-0.0159988641105975,0.0009682591181156865,0.0015283668033984864,-0.005537615736178496
MCD,63754,2023,2023-01-26,0,,0,0,0.41644501120436855,-0.002738779915133678,-0.0017426711806301618,0.010394016712234867,0.011886763802585628,0.0017293130303361656,0.0008865498023761572,-0.018957307370188463
